Gene_Hugo_Symbol,Entrez_Gene_Id
MAN1C1,57134
HIST1H2BM,8342
AC026740.1,0
KLHL30,377007
NUTM2B,729262
REEP6,92840
UBA3,9039
AL139099.1,0
VBP1,7411
TMEM39A,55254
ODF3L1,161753
SEMA4C,54910
BRI3BP,140707
PTTG1,9232
LMO2,4005
TIMP2,7077
ZNF706,51123
DLEC1,9940
PRKCD,5580
NHP2,55651
JAM2,58494
TEKT3,64518
RAD51AP2,729475
MAT2B,27430
BCL7A,605
SPRYD4,283377
COL7A1,1294
IFITM3,10410
TCTEX1D4,343521
TP53AIP1,63970
ANKLE2,23141
CAPG,822
LYRM1,57149
ZNF7,7553
ZRANB1,54764
TLR1,7096
P2RX2,22953
TBC1D13,54662
LCE3E,353145
UGT1A1,54658
PPARGC1A,10891
IL17RA,23765
MAGEA9B,4108
ZDHHC14,79683
SIDT2,51092
MIS18A,54069
TRPA1,8989
REPS1,85021
GMDS,2762
HYOU1,10525
COPS8,10920
TRMT12,55039
MS4A14,84689
GBP2,2634
POM121,9883
MRPL4,51073
MT-ATP8,4509
RBM4B,83759
RHNO1,83695
ONECUT1,3175
PIK3R3,8503
MPHOSPH6,10200
PNPLA3,80339
PKN1,5585
MBOAT4,619373
ADPGK,83440
DFNA5,1687
KDM3B,51780
BTBD11,121551
PSMD11,5717
SCNN1A,6337
ORC2,4999
MYO1C,4641
RASSF1,11186
ICMT,23463
ATP8B4,79895
PDE7A,5150
LCA5L,150082
P4HA3,283208
KLRC1,3821
TMEM45A,55076
INCENP,3619
ZNF696,79943
YWHAH,7533
TCF3,6929
CXCL2,2920
GSK3A,2931
METTL23,124512
TXNL4A,10907
GTF2H1,2965
MPHOSPH10,10199
SRPX,8406
ZCRB1,85437
FAM208A,23272
RASD2,23551
PER2,8864
SHOC2,8036
MARK2,2011
C2orf50,130813
SPATA6,54558
RP11-404P21.8,0
GTF2A1L,11036
STAP1,26228
SPOCK1,6695
PANX1,24145
ARRDC5,645432
PLCB3,5331
PHKA2,5256
KATNAL1,84056
SYNJ2BP,55333
LHB,3972
RAE1,8480
CD1C,911
RCC2,55920
TGIF2-C20orf24,100527943
ANKRD16,54522
LHX9,56956
RNF2,6045
POLA1,5422
CYP4F3,4051
KCNMB2,10242
DCTN6,10671
WWC2,53842
ZNF8,7554
OAT,4942
PHTF1,10745
CCDC159,126075
FEM1C,56929
XPNPEP3,63929
DARS,1615
KIF14,9928
TYW5,129450
MYO9A,4649
PRKACA,5566
NR1H2,7376
KISS1R,84634
PRRC2A,7916
FGF10,2255
RUFY2,55680
FKBP14,55033
ACOX2,8309
FZR1,51343
PPP1R11,6992
IQCC,55721
CCZ1B,51622
DCUN1D3,123879
STAT6,6778
SOGA1,140710
ELOVL2,54898
ADSS,159
GPR133,283383
FBXL15,79176
TK1,7083
CARD17,440068
BIK,638
DHCR7,1717
AC103801.2,0
EML3,256364
HYAL1,3373
NECAB1,64168
ADARB1,104
PROM2,150696
MSH5,4439
CHEK1,1111
C2orf47,79568
PARP4,143
CCNF,899
CARF,79800
BMP5,653
SPG20,23111
ARNT2,9915
MNAT1,4331
CLEC1B,51266
ZNF26,7574
ZNF653,115950
PNPLA4,8228
CDC5L,988
MCM3AP,8888
MAP3K19,80122
CBLB,868
FABP3,2170
G3BP1,10146
TTYH3,80727
NAA25,80018
RCN1,5954
HEMK1,51409
DROSHA,29102
AC007952.6,0
C2,717
IFFO1,25900
CD74,972
DMRTC1B,63947
FKBP3,2287
EGFR,1956
CKB,1152
ACAD9,28976
PTGIR,5739
CYP4A11,1579
SLC35E2B,728661
TMEM260,54916
C2orf40,84417
RAP1A,5906
GTF2E2,2961
CRNKL1,51340
GNG4,2786
RP11-407N17.3,0
GJA3,2700
DKFZP779J2370,0
HIST4H4,8294
C10orf67,256815
RBM45,129831
SDC4,6385
SLC28A3,64078
KMT2C,58508
FAM219B,57184
JAZF1,221895
APOM,55937
MAPKAPK3,7867
ZNF200,7752
XYLB,9942
PABPC5,140886
IGFL2,147920
B3GALNT2,148789
EZH1,2145
SLC38A7,55238
GATA1,2623
SEMA3F,6405
NKD2,85409
HIST2H2AA3,8337
EPM2A,7957
TJP2,9414
FSCN3,29999
THEGL,100506564
CUBN,8029
SMG6,23293
STX18,53407
TSEN34,79042
CRABP2,1382
PCDHA10,56139
TPRA1,131601
IMPDH2,3615
PRMT6,55170
MYOM2,9172
ABHD16A,7920
MAL,4118
FCF1,51077
TMBIM1,64114
ANKRD42,338699
RNF11,26994
MYBPC3,4607
SPPL3,121665
FBXW11,23291
LCP2,3937
PCDH10,57575
GTPBP3,84705
MUC12,10071
PPIF,10105
APLN,8862
PIGO,84720
DIRAS1,148252
MAPK4,5596
TM9SF4,9777
SUV39H2,79723
PRDM11,56981
PCGF3,10336
RNPC3,55599
AC117395.1,0
UBQLNL,143630
SERPINA10,51156
KHSRP,8570
KIF5A,3798
FRG1,2483
RBM34,23029
RNASEK-C17orf49,124944
ATP13A1,57130
PRSS53,339105
MTAP,4507
CA3,761
RWDD2A,112611
VPS4B,9525
EVX2,344191
FAM160B1,57700
E2F2,1870
CSRP2BP,57325
ASUN,55726
ALKBH6,84964
PEG10,23089
IL20RA,53832
KIAA1033,23325
RARS2,57038
STAM,8027
RNF167,26001
USP3,9960
UBE2V2,7336
ALCAM,214
MRPL10,124995
CDC23,8697
NSA2,10412
TTC4,7268
HDAC5,10014
IFT140,9742
MRPL19,9801
KCNA7,3743
KLB,152831
TTC16,158248
SOX5,6660
CHAC1,79094
SCN5A,6331
GNAI1,2770
SLC39A13,91252
C15ORF37,0
FAM162A,26355
TTLL5,23093
ST20,400410
CLUH,23277
MBD4,8930
GOLGA8O,728047
ACSL5,51703
BTN3A1,11119
GRXCR1,389207
MACF1,23499
ZNF558,148156
PPM1M,132160
CRYZ,1429
TLK1,9874
OTOP2,92736
C7orf33,202865
HIST1H1D,3007
HES2,54626
RAB32,10981
DCUN1D1,54165
RP11-403P17.5,0
TBCEL,219899
TMEM209,84928
TPP1,1200
HSPB7,27129
AHNAK,79026
PLEK,5341
TSACC,128229
RNF123,63891
VSIG2,23584
CHD9,80205
LRRC41,10489
TBC1D2,55357
ADPRH,141
MS4A6E,245802
SLC4A8,9498
DDX19B,11269
ABCA10,10349
CCL23,6368
FAM169A,26049
RECQL5,9400
C11orf48,79081
ATXN10,25814
PRPF40A,55660
HOXA10,3206
SLC22A10,387775
CARD16,114769
DKK2,27123
PDCD7,10081
COX6B2,125965
TMEM125,128218
SEPT7,989
CDC45,8318
ZNF227,7770
PSPC1,55269
KLHL10,317719
RIIAD1,284485
CRYBG3,131544
C8orf87,389676
ENTPD6,955
BEX5,340542
POLE3,54107
MOV10L1,54456
AATK,9625
ZNF480,147657
CD84,8832
RAB11FIP1,80223
N6AMT1,29104
GAN,8139
FAM173B,134145
ACLY,47
ISCU,23479
TIAL1,7073
TNNC2,7125
ASCC1,51008
FAM9A,171482
BET1L,51272
CRYBB3,1417
SNAP23,8773
CDS1,1040
KLK15,55554
NCOR1,9611
ZIC4,84107
ZDHHC18,84243
NICN1,84276
ZNF41,7592
GLUL,2752
SH3BP1,23616
ARAF,369
LGALS12,85329
NFE2L3,9603
AKAP10,11216
APLF,200558
SRM,6723
CAMK2G,818
TLR4,7099
CDKN1A,1026
SORL1,6653
SLC9A2,6549
WDR60,55112
MAST2,23139
RERE,473
GHDC,84514
ERF,2077
EARS2,124454
CDK2AP2,10263
SUCLG2,8801
TSPYL6,388951
NEIL1,79661
ELOVL4,6785
IL18R1,8809
CMSS1,84319
GGT6,124975
SYNGR3,9143
METTL25,84190
NME4,4833
SLC5A9,200010
POLR3G,10622
IWS1,55677
NCOA1,8648
NAGLU,4669
GLB1L,79411
TPPP,11076
TENM3,55714
PTPRB,5787
DENND1C,79958
CCDC146,57639
DNHD1,144132
ZNF662,389114
BUB1,699
CMC4,100272147
KLHL23,151230
DNAH10OS,0
C7orf10,0
A2M,2
HIST2H3C,126961
SUPT16H,11198
RP11-500M8.7,0
ATP6V0C,527
PHLDB3,653583
RILPL1,353116
AHCYL1,10768
ELMO3,79767
RP11-426L16.10,0
DHX29,54505
LLPH,84298
ARL6IP4,51329
BDH1,622
DENND5A,23258
SLC5A12,159963
KRBOX4,55634
TIGD2,166815
PHLPP2,23035
ACOXL,55289
NUP54,53371
IMP3,55272
LGALS7B,3963
FAM81A,145773
HMGB3,3149
VAX1,11023
POLQ,10721
MPV17L2,84769
SMIM12,113444
PON2,5445
BCR,613
FASTKD3,79072
FAM126A,84668
PYGO2,90780
ABCD2,225
DRAM1,55332
FBXO41,150726
WDR19,57728
C5orf34,375444
F11R,50848
CXorf38,159013
TRIM29,23650
PREB,10113
FBXL6,26233
ANG,283
DCPS,28960
AVL9,23080
C9orf43,257169
LDLRAD2,401944
WBP11,51729
PTAR1,375743
DNAJB12,54788
ZNF90,7643
EMC3,55831
ZNF506,440515
TCF4,6925
CLNK,116449
RP11-664I21.6,0
VCX,26609
PLCH1,23007
VPS39,23339
NSMCE2,286053
SNRNP35,11066
FGD3,89846
TMCO2,127391
TMEM71,137835
CBX4,8535
PTBP3,9991
PTPN6,5777
GLMN,11146
RFC5,5985
SMURF2,64750
IL22RA1,58985
SEL1L2,80343
ANKRD24,170961
FBXL3,26224
PSMB4,5692
INF2,64423
MAPKAPK5,8550
FAM3C,10447
MOB3B,79817
GCAT,23464
HTR7,3363
PCDHAC1,56135
TDRD6,221400
FKSG63,0
KIAA1737,0
PRSS50,29122
CDK5R2,8941
EFTUD1,79631
ATP10B,23120
KIR3DL2,3812
C17orf100,388327
SET,6418
CCM2L,140706
EGR3,1960
HCN2,610
GOLGA6L2,283685
PRICKLE4,29964
GMPPB,29925
RP11-977G19.10,0
CISD2,493856
BST1,683
FCN3,8547
ZZEF1,23140
POU6F2,11281
VPS13D,55187
GPR17,2840
ANXA8,653145
PFDN1,5201
MZF1,7593
CDO1,1036
LAMA1,284217
LCLAT1,253558
NOX5,79400
TTBK1,84630
HCST,10870
SLC35G1,159371
TNFRSF10C,8794
DCTN5,84516
ADAMTSL4-AS1,0
AC131097.4,0
CTSV,1515
MZT2B,80097
E4F1,1877
SLC26A11,284129
CHMP7,91782
B4GALNT1,2583
TNNI3K,51086
GTF2H2C,728340
AHSG,197
BACE2,25825
OSMR,9180
PSORS1C1,170679
GLIS2,84662
FAM189A2,9413
AP4M1,9179
CEP152,22995
TOP2A,7153
GPRIN3,285513
PTTG1IP,754
FAM65A,79567
RUNDC3B,154661
THBS1,7057
GRK5,2869
TMEM74,157753
SLC17A1,6568
TMEM8B,51754
HBM,3042
BX088651.1,0
UBXN11,91544
COL4A3BP,10087
APLP2,334
PTGES3L-AARSD1,100885848
PCLO,27445
ZNF665,79788
FLOT1,10211
PRMT3,10196
EXOC3,11336
EML1,2009
PKM,5315
BANP,54971
SNAI2,6591
SCNN1G,6340
SCGB3A1,92304
GNPNAT1,64841
CYP27C1,339761
AC007390.5,0
TCF7L2,6934
USHBP1,83878
TAS1R1,80835
DYRK3,8444
HOXA1,3198
FLT3,2322
PNKD,25953
SLC22A31,146429
DCSTAMP,81501
CA12,771
MTFR2,113115
C19orf77,284422
RBP5,83758
AQP4,361
FAM63A,55793
PRAM1,84106
RPP25,54913
RPL7,6129
TEFM,79736
CENPO,79172
CBX7,23492
RP1-170O19.20,0
TIMM9,26520
CYP2U1,113612
SLC25A48,153328
PI15,51050
ITFG3,83986
RAPGEF3,10411
SMOC1,64093
KAL1,3730
LYPD6B,130576
FRMPD2,143162
FAM210B,116151
LTC4S,4056
FAM86B1,85002
TRIM5,85363
HLCS,3141
PAK2,5062
ABHD6,57406
STEAP3,55240
NUCB2,4925
USP38,84640
FGF9,2254
GSAP,54103
SMAP2,64744
PSMC3IP,29893
CSTL1,128817
TEPP,374739
MRPS35,60488
SNX15,29907
NCOR2,9612
KCNK2,3776
PRLR,5618
HSD17B11,51170
PCNXL2,80003
GMNN,51053
IMP4,92856
ARPC5,10092
ANKRD66,100287718
GPR132,29933
PAFAH2,5051
PNPLA7,375775
TRA2A,29896
ITGA11,22801
ZNF530,348327
GGH,8836
ACSM2A,123876
NRROS,375387
GSTT1,2952
MRC1,4360
NR0B1,190
HEXB,3074
APPL2,55198
RAB22A,57403
SCIMP,388325
SASH3,54440
ERCC1,2067
OPLAH,26873
ZNF600,162966
POLG2,11232
SFTPA2,729238
EIF5A2,56648
TNMD,64102
ADAM12,8038
ABCG2,9429
C11orf72,0
CLEC4C,170482
KPRP,448834
TACSTD2,4070
SHROOM1,134549
FST,10468
IFI16,3428
HIST1H2AH,85235
STK33,65975
EIF2B5,8893
TUBG1,7283
NCAPH2,29781
FAM222B,55731
PAQR4,124222
SORBS2,8470
GAS6,2621
IMPAD1,54928
COLQ,8292
BAG1,573
HIST1H3G,8350
ISG20L2,81875
FASN,2194
MOCS1,4337
FBXO47,494188
IMPACT,55364
HOXD10,3236
PDE6A,5145
RNF144B,255488
CCSAP,126731
OTOG,340990
ZNF212,7988
SLC15A2,6565
CNGB3,54714
KIAA0319L,79932
EXOC7,23265
TMEM211,255349
KHDC1L,100129128
C21orf67,0
NFYA,4800
ZNF343,79175
MRE11A,4361
HLA-G,3135
USP44,84101
SLC31A2,1318
IGFBP7,3490
BCL2L2,599
PGBD4,161779
EXD1,161829
PHLPP1,23239
NRSN2,80023
SLC25A29,123096
CD58,965
MAGEA9,4108
EDA2R,60401
EFCAB6,64800
DPM2,8818
SLC17A8,246213
FAM27D1,0
L1TD1,54596
DIRC2,84925
USP37,57695
PGR,5241
KLF9,687
NELFB,25920
AC007952.5,0
CPNE7,27132
UBFD1,56061
FAM49B,51571
HLA-DPA1,3113
KRTAP9-1,728318
SULF1,23213
EZH2,2146
LEPROTL1,23484
GTPBP1,9567
PI3,5266
GIMAP6,474344
STRC,161497
SPRN,503542
WDR65,149465
AC090616.2,0
HEMGN,55363
PREX1,57580
JUN,3725
NFE2,4778
ARL4D,379
TMEM170B,100113407
RNASE6,6039
TNFRSF25,8718
RDH5,5959
UBE2S,27338
FZD3,7976
TSPAN5,10098
NXF3,56000
SMCO2,341346
PODXL2,50512
MARVELD2,153562
HSPB1,3315
RNF180,285671
MROH8,140699
RHOT2,89941
C22orf29,54584
POLR2L,5441
BCL2L1,598
COL9A2,1298
KLF15,28999
FNDC8,54752
TIGD1,200765
BTBD2,55643
PATL2,197135
PLIN5,440503
RADIL,55698
FBLIM1,54751
CGB7,94027
NRG2,9542
TCEAL1,9338
PPP4C,5531
SMOX,54498
ACOT1,641371
SERTAD2,9792
PCBP1,5093
LRFN1,57622
ZNF687,57592
OVCH1,341350
FILIP1,27145
COL14A1,7373
TIGD3,220359
COPS7B,64708
TM9SF2,9375
COA4,51287
KIAA1715,80856
HELQ,113510
KCNK16,83795
PCDHA3,56145
RNF103,7844
REC8,9985
ZDHHC8,29801
MAGED4,81557
ATP1A1,476
DUOXA1,90527
POLR2J,5439
NKRF,55922
PANK1,53354
DDX18,8886
LRPPRC,10128
GZMA,3001
ZMYM6,9204
NFATC3,4775
STAM2,10254
CD83,9308
PQLC3,130814
RAB11B,9230
RNF121,55298
KDM8,79831
BCL6B,255877
IQCK,124152
BEND6,221336
FAT3,120114
AP1M1,8907
PPM1D,8493
DLX3,1747
NEUROG3,50674
NHP2L1,4809
STARD4,134429
GIPC1,10755
PPFIA4,8497
ZBTB12,221527
NFASC,23114
CAMTA1,23261
AP000350.4,0
USP39,10713
ZNF416,55659
OR52B6,340980
GNPTAB,79158
ENOSF1,55556
CARD14,79092
TIMELESS,8914
ATP9B,374868
C19orf53,28974
OSBPL7,114881
HRASLS,57110
TGM2,7052
OIT3,170392
CDK20,23552
CAPS,828
NOL12,79159
RFXAP,5994
PTPN1,5770
AFF3,3899
CD14,929
SULF2,55959
FAM27E3,0
MTPAP,55149
RP11-505K9.4,0
C1orf86,199990
SPRR2D,6703
RRP1,8568
MT-ND3,4537
OR51E1,143503
RAD54L,8438
CCDC92,80212
TMEM57,55219
RIF1,55183
CHUK,1147
NCAPD3,23310
RAB28,9364
CASC4,113201
ABCA8,10351
GPR135,64582
FAM229B,619208
APOOL,139322
EPPK1,83481
FANK1,92565
PCED1B,91523
DNAJB9,4189
LPPR4,0
TNNC1,7134
TFB2M,64216
EFCAB2,84288
ZNF750,79755
PLXNA2,5362
BCL2L12,83596
ATP6V1B2,526
RHOB,388
FBXL19,54620
FOXD1,2297
FAM53A,152877
PLLP,51090
SLC35B2,347734
RP11-192H23.4,0
NTN4,59277
CC2D2A,57545
ZDHHC16,84287
EIF2AK1,27102
SOGA2,23255
MAP3K7CL,56911
SLC39A7,7922
KHDC1,80759
LILRB2,10288
ADAMDEC1,27299
XRCC6BP1,91419
NUP50,10762
PHACTR2,9749
ZW10,9183
CTD-2547L24.3,0
RP11-1055B8.6,0
FRRS1,391059
RPS7,6201
FAM179A,165186
CYBRD1,79901
C9orf53,0
NOP16,51491
CACNA1A,773
C18orf63,644041
ZC3H13,23091
TUFM,7284
SLFN12L,100506736
C19orf80,55908
ERAL1,26284
CD22,933
NUP153,9972
UBE2D3,7323
SOX12,6666
SCAMP5,192683
KCNJ5,3762
MT-ND4L,4539
CAPN9,10753
SLC9A3R1,9368
SRP68,6730
PDCL3,79031
SNRNP200,23020
PRRC2C,23215
MRPS2,51116
KDELR3,11015
SLCO2A1,6578
ICA1,3382
CD300LG,146894
PDHB,5162
TANC1,85461
ITGA2B,3674
CCL3,6348
EPS15L1,58513
SMG8,55181
TAF2,6873
GFOD2,81577
MYL12B,103910
FASTKD2,22868
LHFP,10186
IL17RD,54756
EIF4G3,8672
WDR96,80217
HIST1H2BI,8339
RP11-1167A19.2,0
CHST3,9469
CENPW,387103
RBM8A,9939
TMEM33,55161
CTDNEP1,23399
TMEM177,80775
LHFPL3,375612
DUSP13,51207
MORF4L2,9643
KIF4A,24137
PHACTR1,221692
POLR2H,5437
DTNBP1,84062
GPD2,2820
MAGOH,4116
PRR5-ARHGAP8,23779
ZNF35,7584
TMEM199,147007
FNDC3A,22862
TOX2,84969
C19orf47,126526
EMP3,2014
RAD52,5893
NUDT10,170685
IL31RA,133396
TBXAS1,6916
SLFN11,91607
SDR42E1,93517
LCA5,167691
ESYT1,23344
RUNX1T1,862
DPH1,1801
FAM57A,79850
CCSER1,401145
RNF133,168433
SUOX,6821
UBASH3A,53347
VRK2,7444
EPB41L3,23136
MAPRE2,10982
ZNF777,27153
WISP3,8838
KIF3A,11127
FNBP1L,54874
PDE6G,5148
HLF,3131
C1orf172,126695
DNAJC10,54431
DOK1,1796
DLC1,10395
NME2,4831
RASGRP4,115727
RAB33B,83452
NDUFB3,4709
SLC25A27,9481
CRTAC1,55118
LTB4R,1241
TYRP1,7306
GABRB2,2561
SNRPG,6637
DIEXF,27042
ZFYVE28,57732
MALSU1,115416
KAT7,11143
PINK1,65018
PIAS2,9063
DBNDD2,55861
RP11-3B7.1,0
MCMBP,79892
PARD3,56288
CCDC42B,387885
PELP1,27043
MPP6,51678
MCTS1,28985
ALDH1B1,219
INCA1,388324
IL17RB,55540
FAM228A,653140
NRP1,8829
CRTAM,56253
SLC38A2,54407
EFNB1,1947
ZNF519,162655
TTC21A,199223
ARF6,382
CWC25,54883
PLAUR,5329
SULT1A3,6818
SMIM14,201895
RP11-796G6.2,0
TCEAL4,79921
HIST1H2AD,3013
ADORA2B,136
YTHDF1,54915
AACS,65985
YIF1B,90522
ZC3H7A,29066
PTPRJ,5795
HID1,283987
MMEL1,79258
USP53,54532
DRD4,1815
TMEM175,84286
PRCD,768206
LGALS3,3958
LSMEM2,132228
DEFB1,1672
GIPC3,126326
RBM10,8241
HSPE1,3336
CALHM2,51063
LPGAT1,9926
C5orf45,51149
PLAC1,10761
PSMD13,5719
SDK2,54549
MCM2,4171
SYTL5,94122
STYK1,55359
LRG1,116844
PPIP5K1,9677
PCF11,51585
RIPK4,54101
MTL5,9633
AKT1S1,84335
MEGF6,1953
C17orf61-PLSCR3,0
DCAF5,8816
AXDND1,126859
DCUN1D5,84259
IRX2,153572
EFHC2,80258
NSUN6,221078
IKZF3,22806
ZMYND19,116225
OGFR,11054
ICOS,29851
CLDN10,9071
ANO6,196527
ZNF652,22834
HSF4,3299
ARHGEF3,50650
CD96,10225
ORC4,5000
SMC2,10592
AD000671.6,0
GPI,2821
PBXIP1,57326
CCPG1,9236
LCN6,158062
ICT1,3396
PDCD11,22984
TIMM50,92609
PLAGL1,5325
CARM1,10498
ZBTB9,221504
NMD3,51068
PHTF2,57157
DAGLA,747
RNF14,9604
AC011484.1,0
ATP4A,495
ZNF587,84914
ZFP69B,65243
KBTBD11,9920
PAPOLB,56903
SNRK,54861
ISOC1,51015
GALR3,8484
KLC1,3831
ENG,2022
SEPT4,5414
TLR3,7098
C10orf32,119032
CAMKMT,79823
KLRG1,10219
PATZ1,23598
WFIKKN2,124857
ZCCHC2,54877
LY6G5B,58496
C19orf26,255057
BRAP,8315
AUNIP,79000
COLGALT1,79709
GSDMC,56169
CLN5,1203
DDX56,54606
FGG,2266
WNT5B,81029
LCP1,3936
BCL11A,53335
UGDH,7358
PRDM13,59336
RHOG,391
RAVER1,125950
MBTPS1,8720
SCRT1,83482
DCDC2B,149069
OPN3,23596
KLHL42,57542
ATP2A3,489
TM6SF2,53345
CCDC137,339230
PCDHB7,56129
RBM47,54502
CDAN1,146059
CYP3A5,1577
TRDN,10345
MAGEA4,4103
BTC,685
RCAN3,11123
BAZ2B,29994
EBF2,64641
YY2,404281
FBXO3,26273
POLR3A,11128
C10orf115,0
RTN4IP1,84816
HNRNPUL2-BSCL2,0
AOX1,316
PLK3,1263
OR7C1,26664
GNG5,2787
MYOCD,93649
PRICKLE1,144165
ESF1,51575
NUB1,51667
FAM170A,340069
PDK3,5165
ETS1,2113
EXD3,54932
HEG1,57493
SLC38A4,55089
PAPSS2,9060
ZNF766,90321
FAM122C,159091
FAM24B,196792
C3orf67,200844
ANKHD1,54882
VSTM4,196740
AFTPH,54812
TADA1,117143
HSP90AB1,3326
RP11-383H13.1,0
FAM199X,139231
RIPPLY2,134701
NOMO1,23420
SYDE1,85360
POLE,5426
WDYHV1,55093
PAX7,5081
KCMF1,56888
DPCR1,135656
DDX54,79039
CARD8,22900
CHRDL1,91851
PFN2,5217
AKR7A3,22977
C10orf62,414157
AC006547.14,0
VWDE,221806
APOL3,80833
NRGN,4900
ATL2,64225
ZNF28,7576
ITGB2,3689
IFLTD1,160492
TMEM14A,28978
CTSH,1512
YIF1A,10897
KIAA0391,9692
APBA2,321
TMC4,147798
NIPAL3,57185
TIMM8B,26521
DPH6,89978
AMACR,23600
TSEN15,116461
RHBG,57127
C2orf48,348738
APITD1-CORT,100526739
FRY,10129
FYCO1,79443
KIAA1109,84162
MAP2K4,6416
ZNF598,90850
ZBED3,84327
DIXDC1,85458
FAIM2,23017
PTPN13,5783
AC007461.1,0
MYOZ3,91977
GATSL2,389523
HS3ST2,9956
FDXR,2232
MAGEA2B,4101
AKAP7,9465
ZMAT1,84460
SLC27A4,10999
KLHL41,10324
FIGNL1,63979
CRIP1,1396
IFT88,8100
CKMT1A,1159
PAIP2,51247
SLC25A39,51629
RSPH1,89765
S1PR1,1901
EIF5B,9669
FSIP1,161835
ALG10,84920
CAMK2A,815
PAPD7,11044
PPP1R3D,5509
NEK9,91754
PRUNE,58497
RP11-87C12.2,0
APOC2,344
POLR3E,55718
LRRC70,100130733
ULK3,25989
PKHD1L1,93035
PPAPDC1A,196051
SLC15A3,51296
RRP1B,23076
UBA7,7318
SYNPO2,171024
UHRF1BP1L,23074
MPND,84954
PTPLB,201562
SH3GLB2,56904
HPGD,3248
WSB1,26118
CASKIN2,57513
EPO,2056
DGCR6L,85359
WDR16,146845
HYAL2,8692
TTI2,80185
REEP5,7905
SHH,6469
DNAAF2,55172
FRZB,2487
YBX3,8531
BOLL,66037
SPICE1,152185
AKTIP,64400
SLFN14,342618
MANBA,4126
KCNG1,3755
TBC1D2B,23102
TMEM223,79064
MAP3K3,4215
UTRN,7402
RAI2,10742
MAGEA1,4100
GOT2,2806
SAP130,79595
AIDA,64853
KAT2B,8850
DISP2,85455
SCGN,10590
TFIP11,24144
KIF12,113220
GOLGA8I,283796
PRKRIP1,79706
ARG2,384
NIPSNAP1,8508
SMG5,23381
LPCAT1,79888
GTPBP10,85865
ASCC3,10973
SGSM1,129049
CMA1,1215
IDH3B,3420
DNASE1L1,1774
NCKAP5L,57701
GAS7,8522
OR10H1,26539
C14orf80,283643
TMEM132A,54972
MPP4,58538
SNRNP25,79622
ZDHHC3,51304
OR52N4,390072
UBL4A,8266
HIST1H3E,8350
CNNM1,26507
CYB5D2,124936
AC011997.1,0
MARCH6,10299
ZNF850,342892
LAMTOR1,55004
KPNA3,3839
WFDC13,164237
RND1,27289
APOPT1,84334
KIAA0195,9772
LYVE1,10894
ME3,10873
ARL2,402
ACRC,93953
TOR4A,54863
ATXN7,6314
EPRS,2058
EIF4G1,1981
NR0B2,8431
PSMC4,5704
RASSF4,83937
MARCO,8685
TMPRSS13,84000
PKN3,29941
SLCO1B1,10599
GPD1L,23171
PCMTD1,115294
POP5,51367
KLHL6,89857
FBXO21,23014
CD226,10666
USP25,29761
NKX1-2,390010
C4orf33,132321
MFSD6,54842
PAN3,255967
NDUFB9,4715
C1orf192,257177
KIAA1009,22832
TTLL12,23170
LIMCH1,22998
SFXN3,81855
CLP1,10978
COMMD10,51397
RSPH4A,345895
FOPNL,123811
OVCH1-AS1,0
GSTA5,221357
AC073333.1,0
GTF2IRD2B,389524
DDX52,11056
HBG1,3047
RSBN1,54665
FGD4,121512
TPX2,22974
AXL,558
TSPAN6,7105
SULT1A4,6818
TMEM216,51259
FANCI,55215
RHBDD2,57414
PKDCC,91461
C10orf25,220979
USP2,9099
KIF2A,3796
INHBC,3626
FGFR1OP,11116
TBKBP1,9755
ARHGEF5,7984
ARL2BP,23568
RCVRN,5957
SLC26A8,116369
WDR13,64743
NMB,4828
SMIM15,643155
SSBP1,6742
PTPN12,5782
PAG1,55824
ARTN,9048
PPP5D1,100506012
TMEM213,155006
IDS,3423
SMARCB1,6598
TWF2,11344
PON3,5446
MYO7A,4647
C7orf49,78996
UBE2W,55284
CELSR3,1951
CTNNBIP1,56998
COMMD2,51122
HPR,3250
KIAA1598,57698
FAM203A,51236
CLPP,8192
FAM76A,199870
S100A14,57402
RBBP8,5932
EAF1,85403
TMED3,23423
NEGR1,257194
FADS6,283985
CCDC19,25790
ADRA1A,148
SLC45A3,85414
NECAB3,63941
PLK1,5347
RPL6,6128
ZNF787,126208
RAP1B,5908
XRCC5,7520
GPR180,160897
CYP26A1,1592
ZNF326,284695
POU3F2,5454
SNTN,132203
DYDC1,143241
ZKSCAN1,7586
C20orf85,128602
NXPH3,11248
SGPL1,8879
SLC52A1,55065
SERP2,387923
LGALS7,3963
SMARCA2,6595
TUSC5,286753
RHBDL3,162494
NXPH4,11247
PCDHGA8,5098
FAM186B,84070
NECAP2,55707
DUSP12,11266
RIPK3,11035
EEF1E1,9521
PLA2G12B,84647
POLD4,57804
UPK1B,7348
NDE1,54820
METTL12,692158
CACNA1D,776
CLTCL1,8218
NFIA,4774
HNRNPA2B1,3181
SAAL1,113174
CLCC1,23155
C12orf4,57102
GALNT5,11227
SEPT2,4735
MGAT1,4245
PSMA7,5688
PCDHA12,56137
PTCHD2,57540
NUP62CL,54830
TMEM200C,645369
CRIPT,9419
MYO1E,4643
PCDP1,0
ZSWIM1,90204
ATG9A,79065
WDR38,401551
HOXD1,3231
KDM4C,23081
MRPS24,64951
C9orf153,389766
DUSP1,1843
SAMM50,25813
IQGAP3,128239
AKT2,208
LMNB1,4001
KLHL18,23276
PCYOX1,51449
APC,324
GPATCH1,55094
IDE,3416
NME5,8382
